59,92,13,80,8,77,76,34,69,94,72,23,100,46,54,46,33,8,100,61 | 59,13,8,8;92;80;77,23;76;34,46;69;94;72;100;54,46;33,61;100
59,71,5,70,66,48,93,18,20,91,27,67,58,54,19,90,93,61,38,12 | 59,5,18,12;71,20;70,27;66,19;48,38;93;91;67;58;54;90;93;61
12,54,36,82,75,45,10,12,91,50,46,20,78,50,39,29,49,72,33,12 | 12,54,10,12,12;36,45;82;75,20;91;50,46;78;50,39;29,49;72;33
75,80,25,14,20,10,84,79,2,85,45,76,93,22,33,94,31,5,47,22 | 75,25;80,14,2;20,10,45,22;84,5;79;85;76,22;93;33,31;94;47
70,98,11,81,44,92,75,52,6,98,27,5,76,27,80,68,64,65,54,90 | 70,11,6,5;98;81;44,52;92;75;98;27,27;76;80;68;64;65;54;90
99,17,16,58,21,16,98,44,60,36,76,10,24,30,21,7,63,17,60,61 | 99;17,16,58,7;21,16,44,10;98;60,36;76,24;30,21,17;63;60;61
2,81,78,59,10,28,15,56,18,37,41,22,68,94,48,63,20,24,71,47 | 2,81,10;78,15;59,28;56,18,22;37,41,20;68,24;94;48,47;63;71
14,27,27,47,93,73,44,81,84,50,85,55,81,63,60,85,56,100,16,69 | 14,27,27,16;47,44;93;73;81;84;50;85;55;81;63;60;85;56;100;69
19,81,78,58,54,57,40,43,10,42,38,61,4,54,74,56,55,9,30,16 | 19,81;78,10,4;58,40;54,43;57,42;38,61;54,9,30;74,16;56;55
10,51,66,10,83,13,50,37,86,51,61,89,9,10,73,53,90,46,36,41 | 10,51,10,13,9;66,10;83;50,37;86;51,46;61,36;89;73;53,41;90
75,3,18,29,75,16,14,61,19,31,76,1,5,53,67,55,36,88,100,80 | 75,3,18,1;29,16,14,19,5;75;61,31;76;53,36;67;55;88;100;80
12,67,77,71,73,49,73,97,51,15,26,23,25,38,55,45,43,23,45,43 | 12,67,15;77,23;71,26;73,25;49,51;73,23;97;38,55;45,43;45,43
54,47,50,19,26,51,34,45,58,49,28,11,45,45,41,24,8,45,98,73 | 54,19,26;47,50;51,34,11;45,49;58,28,8;45,45;41,24;45;98;73
8,30,6,82,35,37,56,67,53,86,87,18,8,49,34,89,12,46,27,54 | 8,30,6,35,18;82,8;37,56;67,12;53,34;86;87;49,46;89;27,54
62,10,5,65,29,7,74,73,15,83,7,14,23,50,28,49,55,1,61,20 | 62,10,5,7,15,1;65,29;74,7,14;73,23;83;50,28,20;49;55;61
49,29,81,72,8,40,56,92,34,47,62,77,5,32,89,15,15,63,81,93 | 49,29,8,5;81,15;72,15;40,56;92;34,47;62,32;77;89;63;81;93
73,29,90,20,52,77,33,7,77,93,38,83,42,87,25,13,87,95,65,71 | 73,20,7;29,52,13;90;77;33,38,25;77;93;83;42;87;87;95;65;71
74,71,37,18,67,25,28,72,86,13,53,53,83,6,78,56,69,36,48,18 | 74,18,6;71,25;37,28,13,18;67;72;86;53,36;53;83;78;56;69;48
46,73,71,31,11,77,40,68,59,61,73,9,42,22,62,66,13,57,89,22 | 46,31,11,9;73,22;71,13;77,22;40,59;68;61;73;42,57;62;66;89
27,84,47,91,92,42,43,71,26,61,45,29,77,21,25,78,16,80,62,18 | 27,47,26;84,16;91;92;42,43;71,29;61,21,18;45,25;77;78;80;62
94,82,78,91,40,91,72,14,30,32,60,28,84,21,27,20,55,87,10,91 | 94;82,14;78,21;91;40,30,28;91;72,27;32,60;84,10;20,55;87;91
9,83,88,49,96,99,35,65,22,82,76,70,63,87,7,61,2,32,26,11 | 9,83,7;88,2;49,35,11;96;99;65,22;82;76;70,26;63,32;87;61
69,70,88,87,25,1,62,92,69,53,76,20,42,82,64,74,45,48,93,61 | 69,25,1;70,20;88;87;62;92;69;53,42;76;82;64;74;45,48;93;61
52,10,68,28,21,31,13,70,12,58,83,41,33,42,84,85,91,3,94,71 | 52,10,28,3;68,21;31,13,12,41;70;58,33;83;42;84;85;91;94;71
10,38,69,41,9,32,84,87,91,34,73,89,40,55,77,82,12,49,97,35 | 10,38,41,9;69,12;32,34;84;87;91;73;89;40,55;77;82;49,35;97
62,40,58,78,44,8,4,72,52,61,72,68,93,62,45,49,3,52,32,47 | 62,8,4,3;40,58;78;44,52;72;61,32;72;68;93;62;45,49;52,47
1,89,46,99,52,73,22,77,75,81,63,40,9,59,46,6,56,30,80,67 | 1,89,9;46,52;99;73,22;77,6;75;81;63,30;40,59;46;56;80;67
79,11,18,82,44,36,4,44,3,58,85,29,7,83,26,25,63,62,35,84 | 79,11,4,3;18,82;44,36,7;44,29,26;58,25;85;83;63,35;62;84
60,43,71,2,20,50,4,81,94,90,22,70,96,61,17,34,98,21,63,26 | 60,2,20,4;43,50;71,22;81,17;94;90;70,21;96;61,34;98;63,26
2,50,77,17,56,23,84,10,53,14,51,92,83,55,70,32,44,21,85,14 | 2,50,17,23;77,10;56,14,21;84,14;53,32;51,44;92;83;55;70;85
11,15,56,69,35,9,50,72,57,79,62,16,84,85,80,80,78,42,90,23 | 11,15,56,9;69,16;35,50;72,23;57,42;79;62;84;85;80;80;78;90
76,49,4,34,98,56,33,16,29,97,26,82,22,76,61,2,24,70,15,65 | 76,4,16,2;49,34,15;98;56,33;29,26,22;97;82;76,24;61;70;65
35,94,80,41,1,19,58,89,22,43,86,97,8,81,75,10,57,13,97,58 | 35,41,1,19;94;80,8,10;58,22,13;89;43,57;86;97;81;75;97;58
65,7,88,31,81,73,55,64,6,81,33,44,24,16,59,78,2,17,30,86 | 65,7,6,16,2;88;31,55;81,17;73,24;64,33;81;44,30;59;78;86
46,51,40,6,17,40,39,39,27,6,43,39,88,90,52,21,66,51,71,98 | 46,51;40,6,17,27,6;40,39,21;39,43;39,52;88;90;66;51;71;98
49,12,88,100,36,53,96,40,90,36,15,40,64,37,26,87,91,88,54,60 | 49,12,36;88;100;53,40;96;90;36,15,40;64,26;37,54;87;91;88;60
8,29,46,44,34,36,41,80,53,54,88,25,15,10,2,25,2,8,32,86 | 8,29,46,15,2;44,34,10,2,8;36,41;80;53,25;54,25;88;32;86
61,49,35,69,9,53,16,13,70,38,23,66,34,11,68,13,72,65,30,38 | 61,35;49,9,16,13,11;69,23;53,38;70,13;66,34;68,30;72;65;38
31,62,4,63,98,16,87,45,46,6,92,92,85,57,87,9,73,37,4,96 | 31,62,4;63,16,6,9,4;98;87;45,46;92;92;85;57,37;87;73;96
93,28,31,85,68,100,22,40,7,3,76,74,95,10,3,59,54,51,72,88 | 93,7;28,31,22,3,10,3;85;68;100;40,59;76;74;95;54;51;72;88
47,5,59,81,73,85,3,18,81,9,81,92,87,12,54,97,19,7,47,70 | 47,5,3,18,9,12;59,19,7;81;73;85;81;81;92;87;54;97;47;70
99,11,75,51,65,97,75,43,18,8,88,62,92,5,24,25,68,82,70,46 | 99;11,75,8,5;51,43;65,18;97;75,24;88;62,25;92;68;82;70;46
25,48,36,23,10,40,71,24,49,50,37,53,47,25,88,74,29,84,23,46 | 25,48,23;36,10,40;71,24;49,50;37,53;47,25,23;88;74;29,46;84
53,61,3,5,35,22,66,2,52,12,81,68,9,94,32,97,83,49,85,96 | 53,3,5,35,2;61,22,12;66,9;52,32;81;68;94;97;83;49;85;96
3,82,84,12,32,91,57,36,31,25,92,14,25,66,33,21,62,30,45,56 | 3,82,12;84,14;32,57;91;36,31,25;92;25,66;33,21,30;62;45;56
32,3,52,69,64,57,39,70,91,56,94,28,82,21,97,79,68,36,87,3 | 32,3,52,3;69,28;64,21;57,39;70;91;56,36;94;82;97;79;68;87
18,16,38,38,62,62,12,50,41,46,26,95,6,21,81,64,31,49,66,69 | 18,16,38,12,6;38,62;62,26;50,41;46,21,31;95;81;64;49;66;69
11,2,65,98,2,93,40,2,28,43,68,97,9,49,55,61,54,25,24,49 | 11,2,65,2,2,9;98;93;40,28,25;43,49;68,24;97;55;61;54;49
82,32,26,37,12,48,82,2,52,21,13,72,22,56,80,95,59,68,97,63 | 82,12,2;32,26,37;48,52;82,13;21,72;22,56;80;95;59;68;97;63
50,52,6,18,17,62,40,62,62,69,42,24,90,9,72,62,85,78,5,60 | 50,6,18,17,9;52,40,5;62,24;62;62;69;42;90;72;62;85;78;60
34,70,28,82,41,22,71,60,64,89,96,51,24,100,91,59,14,76,81,69 | 34,28,22,14;70,24;82;41,51;71;60;64;89;96;100;91;59;76;81;69
89,96,6,15,43,18,73,68,42,46,71,55,43,94,31,29,2,95,15,32 | 89,6,2;96;15,43,18,15;73;68,31;42,46;71,29;55,43;94;95;32
97,88,42,89,96,57,13,77,49,30,51,58,85,42,67,60,59,26,6,100 | 97;88,6;42,57;89;96;13,77;49,30;51,42;58,26;85;67;60;59;100
27,41,74,74,24,10,15,22,47,56,35,56,45,82,76,83,3,60,10,23 | 27,41,24,3;74,10,15;74,22;47,35,10;56,23;56;45;82;76;83;60
19,33,92,46,68,42,56,99,17,30,87,80,82,95,27,63,70,78,80,2 | 19,33,46,2;92;68,17;42,56;99;30,27;87;80;82;95;63;70;78;80
74,16,31,23,45,41,71,32,60,84,79,19,80,63,59,22,97,14,52,50 | 74,16;31,23,45;41,32,19;71,22;60,14;84;79;80;63;59;97;52;50
14,49,49,33,53,53,84,34,76,6,56,39,9,41,50,91,59,100,36,36 | 14,49,33;49,34,6,9;53,39;53,41;84;76;56,36;50,36;91;59;100
2,70,8,52,49,33,76,12,8,99,65,41,77,82,67,40,17,58,62,45 | 2,70,8,12,8;52,33;49,41;76,17;99;65;77;82;67;40,58;62;45
2,68,38,33,52,5,8,42,56,10,45,65,92,83,48,19,3,77,78,80 | 2,68,5,8,10,3;38,33,19;52,42;56;45,48;65;92;83;77;78;80
1,83,1,100,39,81,84,28,45,92,87,79,85,10,100,50,52,40,29,34 | 1,83,1,10;100;39,28,29;81;84;45,50;92;87;79;85;100;52,40;34
40,84,89,21,46,52,34,3,35,7,95,33,16,75,91,46,59,85,7,54 | 40,21,34,3;84,7,7;89;46,52;35,33,16;95;75;91;46,54;59;85
68,72,8,27,2,61,51,69,24,45,71,88,15,39,96,52,88,68,67,6 | 68,8,2,15,6;72,27;61,24;51,45;69;71;88;39,52;96;88;68;67
80,51,11,95,68,27,69,39,40,38,32,30,4,68,64,92,45,79,54,13 | 80,11,4;51,27,13;95;68,32;69,30;39,40;38,45;68;64;92;79;54
78,4,91,85,37,33,96,3,86,64,50,94,60,1,48,4,4,87,93,71 | 78,4,3,1,4,4;91;85;37,33;96;86;64;50,48;94;60;87;93;71
87,74,38,26,82,99,47,80,34,29,27,17,80,56,66,95,32,45,10,42 | 87,10;74,26;38,47;82,17;99;80;34,29,27;80;56,32;66;95;45,42
70,67,12,3,36,84,75,1,51,61,61,69,17,61,39,45,54,61,52,41 | 70,12,3,1;67,17;36,51;84;75;61,39;61;69;61;45,54;61;52,41
94,16,44,42,61,75,10,13,9,35,39,12,95,20,15,56,65,90,91,13 | 94;16,44,10,13,9;42,35,12;61,39;75,20;95;15,56,13;65;90;91
84,13,47,15,80,36,81,27,30,64,75,9,38,90,15,61,44,73,5,87 | 84,13;47,15,36;80,9,5;81,15;27,30,38;64;75;90;61;44;73;87
10,14,54,2,97,48,71,10,71,99,99,74,31,73,90,18,97,66,93,95 | 10,14,54,2,10;97;48,31,18;71;71;99;99;74;73;90;97;66;93;95
22,86,97,33,91,42,100,18,61,37,59,72,32,48,38,44,23,18,44,70 | 22,33,42;86;97;91;100;18,61,18;37,59;72,23;32,48;38,44;44;70
6,93,57,56,10,88,67,66,60,97,81,72,93,50,26,83,4,35,19,8 | 6,93;57,10,26,4;56,35,8;88;67,19;66;60;97;81;72;93;50;83
8,13,48,67,25,76,79,15,18,67,9,2,68,6,10,82,53,48,88,93 | 8,13,48,25,2;67,15,18;76,9,6;79,10;67;68;82;53;48;88;93
9,10,30,34,80,85,13,9,95,22,87,18,26,44,17,46,61,57,29,82 | 9,10,30,34,13;80,9;85;95;22,18,26,17;87;44,46;61,29;57;82
13,62,83,22,49,81,41,2,36,70,83,2,13,61,82,61,80,29,68,63 | 13,62,22,2;83,2,13;49,41;81;36,61;70,29;83;82;61;80;68;63
61,70,18,3,98,51,57,69,43,55,33,48,10,38,41,34,46,89,56,8 | 61,18,3,10,8;70;98;51,43;57,33;69;55,38;48,41;34,46;89;56
93,60,71,65,71,31,47,67,15,14,8,46,66,5,39,48,30,40,51,26 | 93,5;60,31,8;71,15,14;65,30;71,26;47,46;67;66;39,48;40,51
52,37,31,53,96,6,7,47,18,26,88,22,45,7,71,45,21,95,47,7 | 52,37,6;31,53,7,7;96;47,18,26,7;88;22,45,21;71;45,47;95
29,58,92,26,60,25,52,30,35,52,90,21,71,15,98,34,30,67,40,60 | 29,58;92;26,60;25,52,21;30,35,15;52,34;90;71;98;30,67;40,60
46,43,98,2,85,88,18,36,31,57,37,22,27,24,18,55,80,26,74,71 | 46,43,2;98;85;88;18,36,31;57,37;22,27,24,18;55,26;80;74;71
13,20,68,34,82,69,75,10,66,16,64,54,2,62,84,44,25,37,64,8 | 13,20,34,10,16,2;68,25;82,8;69;75;66;64;54,44;62,37;84;64
92,33,18,19,18,16,73,19,15,57,62,59,81,10,89,96,93,61,14,13 | 92;33,18,19,18,10;16,73;19,15,57;62,14,13;59;81;89;96;93;61
8,95,3,52,46,39,11,23,50,66,84,58,52,4,96,56,64,70,55,49 | 8,3,52,11,23;95,4;46,39;50,49;66;84;58;52;96;56;64;70;55
84,98,42,71,11,98,98,14,29,11,47,95,33,88,50,100,18,45,87,47 | 84,11;98;42,14,29,11;71,18;98;98;47,33;95;88;50,45;100;87;47
64,67,21,24,56,38,17,98,16,27,79,60,100,28,19,4,64,58,77,4 | 64,21,4,4;67,24;56,38;17,16,27,28;98;79,19;60;100;64;58;77
66,69,41,45,15,24,23,32,19,69,10,51,61,34,50,56,74,88,62,8 | 66,15,19;69,24;41,45,10;23,32,34,8;69;51;61;50;56;74;88;62
56,59,57,14,66,15,50,96,30,79,43,100,7,6,40,53,23,40,44,7 | 56,14,15,7,6;59,30,7;57,43;66,23;50,40;96;79;100;53,40;44
74,68,91,61,13,56,72,71,7,53,44,32,82,77,88,95,68,73,64,5 | 74,13,7,5;68,32;91;61;56,44;72;71;53;82;77;88;95;68;73;64
54,93,44,62,13,15,100,52,3,95,8,55,53,43,83,16,70,64,63,63 | 54,44;93,3;62,13,15,8;100;52,43;95;55,16;53;83;70;64;63;63
10,34,32,57,59,6,43,50,74,38,85,57,26,100,63,93,34,24,99,11 | 10,34,32,6,11;57,43;59,38;50,26,24;74;85;57,34;100;63;93;99
10,59,17,25,67,49,22,13,82,40,68,93,87,81,58,34,30,99,98,2 | 10,59,17,13;25,67,2;49,22;82;40,58;68,30;93;87;81;34;99;98
76,40,82,5,75,63,85,30,1,16,50,19,48,70,80,57,13,50,21,93 | 76,5,1,16;40,30,19;82,13;75,21;63;85;50,48;70;80;57;50;93
12,62,55,23,25,47,3,3,81,47,59,29,20,33,33,56,58,46,36,58 | 12,62,23,3;55,25,3;47,47;81;59,29;20,33,33;56,36;58;46;58
70,85,69,35,75,32,95,7,88,3,7,73,3,91,67,96,46,100,40,6 | 70,7,3,7,3,6;85;69;35,32;75;95;88;73;91;67;96;46,40;100
29,74,63,46,76,31,82,23,2,25,75,16,26,78,91,24,68,81,47,65 | 29,63,2;74,23;46,31,16;76,24;82;25,75;26,68;78;91;81;47;65
92,71,17,52,49,21,67,43,64,51,87,80,87,38,61,42,49,64,50,73 | 92;71,17;52,21;49,43;67;64;51,38;87;80;87;61;42,49;64;50;73
94,48,78,44,17,41,82,30,35,84,72,94,89,84,32,50,57,26,35,68 | 94;48,44;78,17;41,30,26;82;35,32;84;72;94;89;84;50,35;57;68
29,44,65,36,86,18,51,74,4,100,57,7,79,80,71,78,82,9,54,3 | 29,44,18,4,3;65,7,9;36,51;86;74;100;57;79;80;71;78;82;54
19,100,56,86,17,36,10,76,87,69,62,48,69,93,94,39,15,71,88,33 | 19,56,17;100;86,10;36,62;76,15;87;69;48,39;69;93;94;71;88;33
36,30,37,63,52,6,12,37,16,28,29,39,54,81,72,48,14,85,81,6 | 36,30,6,12,16;37,63;52,37,6;28,29,39;54,14;81;72;48;85;81
59,83,7,74,28,23,45,12,46,85,93,55,86,31,5,95,72,23,99,15 | 59,7,28,5;83,12;74,23;45,46;85,15;93;55,31;86;95;72,23;99
82,83,98,80,44,51,73,82,2,34,77,90,85,92,86,81,20,2,38,8 | 82,2,2,8;83;98;80,20;44,51;73;82;34,38;77;90;85;92;86;81
39,63,5,54,95,16,91,13,5,33,72,49,29,82,77,76,8,40,93,83 | 39,5,54;63,16,13,5;95;91,8;33,49;72;29,40;82;77;76;93;83
98,11,69,51,21,58,99,1,38,67,27,74,62,45,28,42,24,78,77,79 | 98,1;11,69;51,21,27;58,38;99;67,28;74,24;62;45,42;78;77;79
3,94,6,37,51,30,63,98,41,15,53,53,43,40,99,77,18,1,13,20 | 3,94,1;6,37,51;30,63;98;41,15,43;53,40;53,18,13;99;77,20
8,49,11,90,29,84,68,15,29,29,64,100,8,7,78,25,78,16,59,93 | 8,49,11,29;90,8;84,15;68,29;29,64,7;100;78,16;25,59;78;93
18,41,67,11,82,82,95,82,73,98,33,91,72,99,13,67,9,97,15,19 | 18,41,11,13,9;67,33;82,15;82;95;82;73,19;98;91;72;99;67;97
50,63,93,59,53,72,2,78,86,93,42,48,22,97,83,94,13,54,17,28 | 50,2,42;63,22,13;93;59,17;53,28;72;78;86;93;48;97;83;94;54
60,31,71,31,84,28,67,60,73,53,52,59,6,34,11,85,21,49,61,50 | 60,31,6;71,28;31,67;84,11;60,34;73,21;53;52;59;85;49,50;61
77,87,28,20,72,39,24,55,66,6,86,32,35,20,18,64,41,22,27,90 | 77,20;87,6;28,72;39,24,32;55,35;66,20;86;18,64;41,22,27;90
29,83,48,73,99,76,7,60,53,91,45,34,81,59,97,48,25,9,54,71 | 29,48,7,9;83;73,25;99;76;60,34;53,45;91;81;59;97;48;54;71
86,28,78,4,27,32,33,59,57,35,98,19,98,31,33,47,80,41,23,69 | 86,4;28,27,32;78,19;33,59;57,35;98;98;31,33,23;47,41;80;69
12,38,72,67,71,11,71,79,83,36,3,8,18,79,39,37,73,73,55,75 | 12,38,11,36,3;72,8,18;67;71;71;79;83;79;39,37;73;73;55;75
24,94,57,7,69,72,20,38,27,24,21,17,47,4,83,71,3,93,39,7 | 24,57,7,4,3;94;69,20,7;72,27;38,24,21,17;47,39;83;71;93
7,37,55,26,43,24,2,71,7,67,24,52,53,15,54,40,84,60,6,6 | 7,37,55;26,43,24,2;71,7,15,6;67,24,6;52,40;53;54;84;60
52,29,43,52,29,36,82,73,91,10,60,38,90,31,57,43,27,86,67,29 | 52,29,10;43,52;29,36,31;82;73,27;91;60,38;90;57,43;86;67,29
47,36,35,57,83,84,3,95,31,92,16,25,72,8,56,98,61,79,96,85 | 47,36,3,8;35,57;83,16;84;95;31,25;92;72;56;98;61;79;96;85
51,34,49,83,92,86,58,4,97,59,73,67,89,5,3,85,3,13,97,65 | 51,34,4,5,3,3;49,13;83;92;86;58;97;59;73;67;89;85;97;65
76,92,37,32,10,70,64,61,85,33,8,5,27,13,85,58,83,47,33,22 | 76,10,8,5;92;37,32,27;70,13;64,33;61,33;85;85;58,22;83;47
88,93,30,15,82,41,41,90,13,63,85,47,96,65,27,20,28,35,18,27 | 88;93;30,15,41,13;82,18;41,47;90;63,27;85;96;65,20;28,35,27
54,47,87,5,71,98,45,88,17,5,29,35,50,49,68,78,38,94,81,25 | 54,5,17,5;47,45;87;71,29;98;88;35,50;49,38;68,25;78;94;81
7,85,73,98,73,45,89,55,71,34,34,5,25,5,96,65,88,33,82,46 | 7,85,5;73,25;98;73,5;45,55;89;71;34,34;96;65,33;88;82;46
78,8,94,66,12,32,92,11,29,24,40,96,45,17,45,74,94,25,45,62 | 78,8,12;94;66,32;92;11,29,24,17;40,45;96;45,25;74;94;45;62
92,97,8,58,42,30,83,74,2,37,48,78,87,41,17,95,63,66,37,51 | 92,8;97,2;58,42;30,37,17;83;74;48,41;78;87;95;63,37;66;51
25,92,95,62,100,68,60,89,30,38,57,44,85,1,1,69,78,9,5,19 | 25,62,1,1,9;92,5;95;100;68,30;60,38;89;57,19;44;85;69;78
47,75,56,7,82,50,44,33,50,8,65,84,9,95,37,26,95,92,63,72 | 47,7,44;75,8,9;56,33;82;50,50;65,26;84;95;37,63;95;92;72
59,21,2,21,61,32,28,41,13,99,96,58,80,70,61,8,91,35,69,16 | 59,21,2,13;21,61,8;32,28,35;41,58;99;96;80,16;70;61;91;69
23,26,89,61,1,57,55,18,59,59,10,73,92,38,90,91,22,74,98,48 | 23,26,1,18,10,22;89;61,38;57;55;59;59;73;92;90;91;74;98;48
11,66,29,81,85,89,92,45,40,24,32,16,64,92,87,43,21,92,75,61 | 11,66,16;29,45,24;81;85;89;92;40,32,21;64;92;87;43;92;75;61
27,14,5,11,30,17,20,94,16,90,4,57,62,37,80,92,90,92,37,60 | 27,14,5,11,30,4;17,20,16,37;94;90;57,37;62;80;92;90;92;60
26,55,57,23,56,63,41,39,49,96,61,65,76,7,72,17,43,1,77,72 | 26,55,7,1;57,23,17;56,41;63;39,49;96;61;65;76;72;43;77;72
5,96,60,26,44,39,66,47,10,76,39,63,27,7,72,22,40,57,50,46 | 5,60,26,7;96;44,39,10;66,27;47,39;76,22;63;72;40,57;50,46
52,19,47,29,77,5,7,7,49,31,77,50,59,85,40,37,65,76,61,77 | 52,19,29;47,5,7,7,31;77;49,50;77;59,40;85;37,61;65;76;77
69,82,32,15,32,19,26,72,20,64,94,7,65,11,11,93,85,57,61,67 | 69,15,7;82,11;32,32,19,11;26,72;20,64;94;65;93;85;57;61;67
8,17,41,21,15,88,75,48,55,56,25,77,63,44,70,61,67,4,21,85 | 8,17,41,21,4;15,75;88;48,25,21;55,44;56;77;63;70;61;67;85
75,96,49,29,82,34,79,31,23,59,44,2,34,7,68,87,43,67,69,10 | 75,23,2;96;49,29,7,10;82;34,31,34;79;59;44,43;68;87;67;69
97,91,64,54,10,49,5,17,1,18,86,3,23,21,77,52,63,58,40,55 | 97,1;91,5,3;64,10,17;54,18,23;49,21;86;77;52,40;63;58;55
22,46,15,24,16,44,51,9,71,65,19,96,80,57,7,13,17,82,88,17 | 22,46,15,16;24,44,9,19;51,7,13,17;71,17;65;96;80;57;82;88
72,67,78,6,34,95,56,16,69,84,31,84,25,76,91,66,71,17,74,78 | 72,6,16;67,31;78,17;34,56;95;69,25;84;84;76;91;66;71;74;78
68,40,70,25,87,9,53,69,33,56,16,68,66,77,81,95,98,23,6,28 | 68,25,6;40,9,33,16;70,23;87;53,28;69;56;68;66;77;81;95;98
69,8,51,82,15,65,49,23,9,63,72,36,60,45,21,75,75,44,85,8 | 69,8,15,8;51,49;82,9;65,23;63,36;72,21;60;45,44;75;75;85
42,20,80,3,4,13,84,17,85,66,2,89,22,79,67,43,41,73,44,94 | 42,20,3,4,13,17;80,2;84;85;66,22;89;79;67;43,41;73;44;94
32,5,97,53,79,88,7,6,85,36,83,66,43,13,38,28,16,53,34,66 | 32,5,53,7;97;79,6,13;88;85;36,43,16;83;66,28;38,53;34,66
71,5,46,17,99,51,49,33,79,12,17,28,9,61,81,89,35,74,37,39 | 71,5,17;46,51;99;49,33,12;79,17;28,9,61;81;89;35,37;74;39
10,46,66,52,36,12,63,68,48,17,97,55,49,14,27,31,35,44,71,49 | 10,46,36;66,12,17;52,48;63,14;68,27;97;55,31;49,35;44,49;71
24,48,63,90,55,32,34,86,59,93,7,26,62,47,73,19,40,83,62,65 | 24,48,7,19;63,32;90;55,34;86;59,26;93;62;47,40;73;83;62;65
50,73,90,46,47,99,74,78,11,19,30,2,65,87,4,27,62,39,62,98 | 50,46,2;73,11,4;90;47,19,30;99;74;78;65,27;87;62;39;62;98
67,82,90,22,54,55,38,22,27,41,78,78,23,8,80,61,72,27,20,11 | 67,22,8;82,11;90;54,38;55,22,23;27,41,27;78,20;78;80;61;72
67,93,3,72,57,72,24,97,55,61,24,33,91,26,20,40,42,58,15,6 | 67,3,24,6;93;72,24;57,33;72,26;97;55,20,15;61;91;40,42;58
99,67,21,82,82,12,62,25,74,62,97,24,72,75,35,11,42,74,19,46 | 99;67,21,12;82,11;82;62,25;74,24;62,35;97;72,19;75;42,46;74
58,25,53,87,39,71,36,99,79,46,82,35,27,27,14,68,63,36,2,49 | 58,25,14,2;53,39;87;71,27;36,46;99;79;82;35,27,36;68;63;49
34,32,69,23,22,48,43,75,13,16,13,48,78,40,45,84,50,76,72,38 | 34,32,23;69,22;48,43;75,13;16,13,48;78;40,45;84;50,38;76;72
71,39,68,55,58,24,78,39,67,61,89,67,66,55,80,1,26,74,17,5 | 71,24,1;39,55,5;68,26;58,39;78,17;67;61;89;67;66;55;80;74
91,48,34,71,63,89,85,61,69,90,39,80,3,21,36,99,61,38,43,82 | 91,3;48,34;71,21;63,36;89;85;61,39;69;90;80;99;61,38;43;82
77,34,65,86,57,88,54,23,89,58,18,5,65,17,85,91,53,55,8,52 | 77,23;34,65;86,5,8;57,18,17;88;54;89;58;65;85;91;53;55;52
68,64,72,69,65,30,51,41,31,75,85,79,61,88,55,49,32,11,67,66 | 68,30;64,31;72,11;69;65,32;51,41;75;85;79;61;88;55;49;67;66
8,98,93,69,96,33,78,4,43,5,71,64,36,22,70,78,86,94,66,58 | 8,69,4,5;98;93;96;33,43,22;78;71;64,36;70;78;86;94;66;58
16,85,84,92,10,69,3,65,92,28,25,19,64,74,61,3,50,18,71,78 | 16,84;85,10,3;92,3;69,28;65,25;92;19,64;74,18;61;50;71;78
53,66,76,67,63,66,8,86,11,90,100,97,87,3,10,27,23,39,81,2 | 53,8,11,3,10,2;66,27;76,23;67;63;66;86;90;100;97;87;39;81
64,45,37,84,77,34,12,64,69,74,19,40,1,26,51,62,42,49,66,22 | 64,34,1;45,37,12;84;77,19;64,26;69,22;74;40,51;62;42,49;66
33,23,32,41,29,47,5,36,90,75,77,25,17,33,31,16,82,42,27,21 | 33,23,32,5;41,29,25;47,36,17;90;75,16;77,21;33,31,27;82;42
22,82,97,45,11,89,94,12,76,57,57,72,71,45,59,13,31,25,43,20 | 22,45,11,12;82,13;97;89;94;76,20;57,31;57,25;72;71;45,43;59
35,73,60,94,66,90,23,84,43,4,23,69,44,57,5,73,27,81,84,85 | 35,60,4;73,23;94,5;66,23;90;84;43,44;69,27;57;73;81;84;85
31,31,59,63,36,44,54,15,11,16,58,50,75,81,18,73,29,86,23,93 | 31,31,36;59,15,11;63,16,18;44,54;58,29;50,23;75;81;73;86;93
18,56,71,22,13,9,86,45,93,45,71,56,84,69,48,3,54,88,32,85 | 18,56,22,3;71,13,9;86;45,45;93;71;56,32;84;69;48;54;88;85
50,33,34,3,22,10,17,77,61,16,22,88,22,69,98,80,11,64,27,98 | 50,33,3,10;34,22,17,16,11;77,22;61,22;88;69,27;98;80;64;98
21,78,54,43,82,2,80,1,57,25,32,52,23,35,70,33,35,84,18,32 | 21,78,1;54,43,2;82,18;80;57,25;32,52;23,35,33;70;35,32;84
23,87,75,10,72,33,96,37,43,2,18,97,87,38,80,34,100,60,44,57 | 23,75,2;87,10;72,18;33,37;96;43,38;97;87;80;34,60;100;44;57
22,93,48,24,43,51,9,96,96,80,14,66,69,48,46,11,12,99,71,80 | 22,48,24;93;43,51;9,80,11;96;96;14,66,12;69;48,46;99;71;80
44,51,10,15,10,58,64,93,11,20,76,39,13,8,65,93,17,83,99,24 | 44,51;10,15,10,58;64,11,20;93;76,13,8;39,17,24;65;93;83;99
62,86,76,96,13,86,85,93,39,61,84,92,94,38,23,54,90,11,61,13 | 62,13,23;86,11;76,13;96;86;85;93;39,61;84;92;94;38,54;90;61
